"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","4623","false","0","false","0","8652.986","8652.986","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3000","false","0","false","0","7865.07","7865.07","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3034","false","0","false","0","9487.268","9487.268","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","20108","false","0","false","0","117098.068","117098.068","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","560","false","0","false","0","6779.412","6779.412","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1142","false","0","false","0","12234.97","12234.97","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","20000","false","0","false","0","93985.554","93985.554","0","false","true",
"C","M","20140101","2014","1","201401","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","100000","false","0","false","0","435674.049","435674.049","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","125000","false","0","false","0","543390.574","543390.574","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","208","false","0","false","0","3764.225","3764.225","0","false","true",
"C","M","20141001","2014","10","201410","826","GBR","United Kingdom","M","Import","703","SVK","Slovakia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","40853","false","0","false","337347.569","0","337347.569","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","M","Import","703","SVK","Slovakia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","90","false","0","false","574.124","0","574.124","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","M","Import","703","SVK","Slovakia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","86","false","0","false","507.02","0","507.02","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","M","Import","703","SVK","Slovakia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","14142","false","0","false","119552.801","0","119552.801","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","703","SVK","Slovakia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","24","false","0","false","0","67.838","67.838","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","M","Import","703","SVK","Slovakia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","15152","false","0","false","71063.275","0","71063.275","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","M","Import","703","SVK","Slovakia","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","10052","false","0","false","45433.734","0","45433.734","0","false","true",
"C","M","20141101","2014","11","201411","826","GBR","United Kingdom","X","Export","703","SVK","Slovakia","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","12","false","0","false","0","29.975","29.975","0","false","true",
"C","M","20140401","2014","4","201404","826","GBR","United Kingdom","M","Import","703","SVK","Slovakia","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","5248","false","0","false","23112.245","0","23112.245","0","false","true",
"C","M","20140301","2014","3","201403","826","GBR","United Kingdom","M","Import","703","SVK","Slovakia","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","4977","false","0","false","21068.751","0","21068.751","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","X","Export","703","SVK","Slovakia","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3","false","0","false","0","23.157","23.157","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","M","Import","703","SVK","Slovakia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","68","false","0","false","351.601","0","351.601","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","X","Export","703","SVK","Slovakia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","32","false","0","false","0","291.118","291.118","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","M","Import","703","SVK","Slovakia","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","56","false","0","false","413.142","0","413.142","0","false","true",
"C","M","20140701","2014","7","201407","826","GBR","United Kingdom","X","Export","704","VNM","Viet Nam","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1950","false","0","false","0","30729.6","30729.6","0","false","true",
"C","M","20140201","2014","2","201402","826","GBR","United Kingdom","X","Export","704","VNM","Viet Nam","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1590","false","0","false","0","1935.274","1935.274","0","false","true",
"C","M","20140801","2014","8","201408","826","GBR","United Kingdom","X","Export","704","VNM","Viet Nam","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2115","false","0","false","0","36347.98","36347.98","0","false","true",
"C","M","20140501","2014","5","201405","826","GBR","United Kingdom","X","Export","704","VNM","Viet Nam","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2246","false","0","false","0","40661.7","40661.7","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","704","VNM","Viet Nam","0","W00","World","H4","HS","true","0402","Milk and cream; concentrated or containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1296","false","0","false","0","24689.836","24689.836","0","false","true",
"C","M","20140901","2014","9","201409","826","GBR","United Kingdom","X","Export","704","VNM","Viet Nam","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","5691","false","0","false","0","10529.039","10529.039","0","false","true",
"C","M","20140601","2014","6","201406","826","GBR","United Kingdom","X","Export","704","VNM","Viet Nam","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","5691","false","0","false","0","11080.506","11080.506","0","false","true",
"C","M","20141201","2014","12","201412","826","GBR","United Kingdom","X","Export","704","VNM","Viet Nam","0","W00","World","H4","HS","true","0401","Milk and cream; not concentrated, not containing added sugar or other sweetening matter","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","11382","false","0","false","0","19106.895","19106.895","0","false","true",
